"Date","Price","Open","High","Low","Change %"
"12/01/2012","1.142","1.069","1.166","1.030","6.83%"
"11/01/2012","1.069","1.081","1.126","1.018","-0.65%"
"10/01/2012","1.076","1.064","1.171","1.035","0.94%"
"09/01/2012","1.066","1.143","1.223","1.019","-7.47%"
"08/01/2012","1.152","1.078","1.280","1.054","6.86%"
"07/01/2012","1.078","1.015","1.129","0.914","4.56%"
"06/01/2012","1.031","1.065","1.116","0.863","-3.37%"
"05/01/2012","1.067","1.335","1.352","0.955","-20.25%"
"04/01/2012","1.338","1.205","1.469","1.180","11.78%"
"03/01/2012","1.197","1.115","1.315","1.076","9.02%"
"02/01/2012","1.098","0.965","1.131","0.959","14.38%"
"01/01/2012","0.960","0.956","1.075","0.839","0.63%"
"12/01/2011","0.954","1.008","1.017","0.826","-5.64%"
"11/01/2011","1.011","1.008","1.040","0.496","1.51%"
"10/01/2011","0.996","0.880","1.186","0.513","9.81%"
"09/01/2011","0.907","1.088","1.099","0.757","-16.48%"
"08/01/2011","1.086","1.276","1.485","0.760","-21.87%"
"07/01/2011","1.390","1.596","1.620","1.375","-12.91%"
"06/01/2011","1.596","1.537","2.009","1.055","2.24%"
"05/01/2011","1.561","1.704","1.748","1.492","-8.39%"
"04/01/2011","1.704","1.829","1.942","1.683","-6.83%"
"03/01/2011","1.829","1.842","1.942","1.520","-0.71%"
"02/01/2011","1.842","1.671","1.965","1.671","10.23%"
"01/01/2011","1.671","1.677","2.054","1.655","0.00%"
"12/01/2010","1.671","1.617","2.027","1.144","3.47%"
"11/01/2010","1.615","1.414","1.780","1.395","14.78%"
"10/01/2010","1.407","1.367","1.471","1.299","2.70%"
"09/01/2010","1.370","1.212","1.818","1.207","13.04%"
"08/01/2010","1.212","1.459","1.556","0.537","-16.93%"
"07/01/2010","1.459","1.385","1.957","1.382","4.89%"
"06/01/2010","1.391","1.838","1.866","1.329","-24.32%"
"05/01/2010","1.838","1.896","2.043","1.586","-4.17%"
"04/01/2010","1.918","1.735","2.078","1.716","10.80%"
"03/01/2010","1.731","1.281","1.778","1.279","35.13%"
"02/01/2010","1.281","1.333","1.414","1.238","-5.11%"
"01/01/2010","1.350","1.480","1.496","1.156","-8.78%"
