"Date","Price","Open","High","Low","Change %"
"03/01/2015","7.828","7.804","8.060","7.718","0.92%"
"02/01/2015","7.757","7.754","7.949","7.714","-0.30%"
"01/01/2015","7.780","7.947","8.057","7.605","-0.14%"
"12/01/2014","7.791","8.030","8.339","7.725","-3.04%"
"11/01/2014","8.035","8.238","8.264","8.035","-2.13%"
"10/01/2014","8.210","8.413","8.451","8.174","-2.63%"
"09/01/2014","8.432","8.434","8.694","8.362","-0.24%"
"08/01/2014","8.452","8.153","8.831","8.153","4.11%"
"07/01/2014","8.118","8.182","8.479","8.056","-0.84%"
"06/01/2014","8.187","8.374","8.658","8.101","-1.88%"
"05/01/2014","8.344","8.522","8.739","8.320","-2.44%"
"04/01/2014","8.553","8.581","8.774","8.446","1.40%"
"03/01/2014","8.435","8.755","8.832","8.435","-2.32%"
"02/01/2014","8.635","8.654","8.820","8.502","0.51%"
"01/01/2014","8.591","8.600","8.752","8.308","1.07%"
"12/01/2013","8.500","8.589","8.667","8.272","1.98%"
"11/01/2013","8.335","8.381","8.957","8.333","-0.45%"
"10/01/2013","8.373","8.612","8.614","8.232","-3.24%"
"09/01/2013","8.653","9.400","9.471","8.487","-6.66%"
"08/01/2013","9.270","9.002","9.767","8.860","3.36%"
"07/01/2013","8.969","7.588","9.349","7.517","18.64%"
"06/01/2013","7.560","7.330","7.772","7.287","3.29%"
"05/01/2013","7.319","7.424","7.688","7.219","-1.82%"
"04/01/2013","7.455","7.761","7.761","7.438","-3.68%"
"03/01/2013","7.740","7.796","7.870","7.676","0.39%"
"02/01/2013","7.710","7.777","7.794","7.681","-0.48%"
"01/01/2013","7.747","8.021","8.063","7.680","-3.50%"
"12/01/2012","8.028","8.036","8.068","7.965","-0.09%"
"11/01/2012","8.035","8.026","8.059","7.879","2.02%"
"10/01/2012","7.876","7.937","7.937","7.812","-0.66%"
"09/01/2012","7.928","7.912","7.958","7.912","0.14%"
"08/01/2012","7.917","8.023","8.023","7.855","-1.70%"
"07/01/2012","8.054","8.008","8.054","7.816","0.81%"
"06/01/2012","7.989","7.990","8.029","7.806","0.09%"
"05/01/2012","7.982","7.850","8.114","7.850","1.24%"
"04/01/2012","7.884","8.167","8.167","7.562","-0.99%"
"03/01/2012","7.963","8.068","8.314","7.963","-0.97%"
"02/01/2012","8.041","7.925","8.042","7.905","-0.12%"
"01/01/2012","8.051","8.307","8.307","7.856","-1.58%"
"12/01/2011","8.180","8.447","8.547","8.022","-4.08%"
"11/01/2011","8.528","8.653","8.855","8.436","-1.36%"
"10/01/2011","8.646","8.394","8.646","8.378","3.46%"
"09/01/2011","8.357","8.239","8.357","8.185","1.48%"
"08/01/2011","8.235","8.350","8.366","8.146","-1.61%"
"07/01/2011","8.370","8.202","8.370","8.113","2.19%"
"06/01/2011","8.191","8.267","8.267","8.095","-0.97%"
"05/01/2011","8.271","7.946","8.275","7.927","3.97%"
"04/01/2011","7.955","7.589","7.955","7.575","4.96%"
"03/01/2011","7.579","7.690","7.731","7.579","-1.72%"
"02/01/2011","7.712","7.756","7.792","7.686","-0.12%"
"01/01/2011","7.721","7.540","7.804","7.387","2.84%"
"12/01/2010","7.508","7.318","7.538","7.295","2.60%"
"11/01/2010","7.318","7.257","7.319","7.121","0.84%"
"10/01/2010","7.257","6.987","7.292","6.987","3.35%"
"09/01/2010","7.022","6.812","7.022","6.812","3.08%"
"08/01/2010","6.812","7.075","7.092","6.812","-2.88%"
"07/01/2010","7.014","6.183","7.014","6.183","13.09%"
"06/01/2010","6.202","5.943","6.303","5.924","4.62%"
"05/01/2010","5.928","5.920","5.962","5.807","0.10%"
"04/01/2010","5.922","6.198","6.232","5.922","-4.08%"
"03/01/2010","6.174","6.168","6.224","6.079","0.44%"
"02/01/2010","6.147","5.160","6.216","5.160","18.14%"
"01/01/2010","5.203","5.539","5.539","5.163","-8.64%"
