"Date","Price","Open","High","Low","Change %"
"07/01/2020","3.280","3.020","3.280","3.020","-0.76%"
"06/01/2020","3.305","3.305","3.305","3.305","-5.84%"
"05/01/2020","3.510","3.510","3.510","3.510","-13.12%"
"04/01/2020","4.040","4.110","4.110","4.040","-8.70%"
"03/01/2020","4.425","4.425","4.425","4.425","-2.32%"
"02/01/2020","4.530","4.570","4.570","4.530","-6.98%"
"01/01/2020","4.870","4.830","4.870","4.830","-5.07%"
"12/01/2019","5.130","5.144","5.144","5.130","-1.54%"
"11/01/2019","5.210","5.210","5.210","5.210","8.00%"
"10/01/2019","4.824","4.775","4.824","4.775","-8.64%"
"09/01/2019","5.280","5.280","5.290","5.260","-9.74%"
"08/01/2019","5.850","6.000","6.000","5.830","2.27%"
"07/01/2019","5.720","5.650","5.720","5.650","-4.43%"
"06/01/2019","5.985","6.010","6.010","5.985","-10.07%"
"05/01/2019","6.655","6.695","6.705","6.655","-9.39%"
"04/01/2019","7.345","7.355","7.365","7.345","0.34%"
"03/01/2019","7.320","7.325","7.325","7.280","1.10%"
"02/01/2019","7.240","7.200","7.240","7.200","1.97%"
"01/01/2019","7.100","7.120","7.120","7.100","-3.40%"
"12/01/2018","7.350","7.470","7.470","7.350","-8.47%"
"11/01/2018","8.030","8.040","8.040","8.030","-2.31%"
"10/01/2018","8.220","8.160","8.220","8.160","-8.87%"
"09/01/2018","9.020","8.950","9.030","8.840","-2.59%"
"08/01/2018","9.260","9.435","9.555","9.230","10.50%"
"07/01/2018","8.380","8.470","8.470","8.360","-2.10%"
"06/01/2018","8.560","8.540","8.630","8.500","7.81%"
"05/01/2018","7.940","7.960","8.190","7.930","9.67%"
"04/01/2018","7.240","7.160","7.240","7.160","-0.62%"
"03/01/2018","7.285","7.340","7.390","7.280","-3.76%"
"02/01/2018","7.570","7.580","7.620","7.530","-5.14%"
"01/01/2018","7.980","7.980","7.990","7.950","2.64%"
"12/01/2017","7.775","7.800","7.800","7.775","-4.48%"
"11/01/2017","8.140","8.140","8.170","8.140","-0.25%"
"10/01/2017","8.160","8.200","8.200","8.160","6.11%"
"09/01/2017","7.690","7.750","7.820","7.650","-6.05%"
"08/01/2017","8.185","8.225","8.255","8.055","-2.79%"
"07/01/2017","8.420","8.460","8.480","8.380","-8.83%"
"06/01/2017","9.235","9.380","9.380","9.230","-4.35%"
"05/01/2017","9.655","9.700","9.710","9.570","1.63%"
"04/01/2017","9.500","9.560","9.570","9.500","-0.63%"
"03/01/2017","9.560","9.600","9.600","9.560","-3.43%"
"02/01/2017","9.900","9.875","9.905","9.875","-5.35%"
"01/01/2017","10.460","10.450","10.503","10.440","-5.94%"
"12/01/2016","11.120","11.125","11.125","11.105","-4.84%"
"11/01/2016","11.685","11.690","11.729","11.685","-0.09%"
"10/01/2016","11.695","11.641","11.695","11.641","-1.68%"
"09/01/2016","11.895","11.940","11.970","11.840","-4.84%"
"08/01/2016","12.500","12.570","12.660","12.470","-1.03%"
"07/01/2016","12.630","12.670","12.670","12.490","-0.51%"
"06/01/2016","12.695","12.640","12.725","12.605","-1.44%"
"05/01/2016","12.880","13.390","13.390","12.850","1.10%"
"04/01/2016","12.740","13.200","13.200","12.670","-6.80%"
"03/01/2016","13.670","13.540","13.695","13.474","-6.37%"
"02/01/2016","14.600","14.620","14.620","14.470","-2.60%"
"01/01/2016","14.990","14.980","15.010","14.882","-8.99%"
"12/01/2015","16.470","16.420","16.490","16.420","1.86%"
"11/01/2015","16.170","16.170","16.170","16.170","2.34%"
"10/01/2015","15.800","15.800","15.800","15.800","-0.88%"
"09/01/2015","15.940","15.950","15.950","15.940","11.27%"
"08/01/2015","14.325","14.325","14.325","14.325","6.39%"
"07/01/2015","13.465","13.480","13.480","13.453","-3.61%"
"06/01/2015","13.970","14.370","14.370","13.966","4.64%"
"05/01/2015","13.350","13.340","13.360","13.321","-1.29%"
"04/01/2015","13.525","13.180","13.540","13.100","0.78%"
"03/01/2015","13.420","13.630","13.660","13.270","4.76%"
"02/01/2015","12.810","13.210","13.250","12.810","1.99%"
"01/01/2015","12.560","12.430","12.640","12.420","-3.61%"
"12/01/2014","13.030","13.060","13.110","12.990","6.19%"
"11/01/2014","12.270","12.180","12.370","12.180","-1.29%"
"10/01/2014","12.430","12.370","12.530","12.250","0.61%"
"09/01/2014","12.355","12.590","12.690","12.340","8.71%"
"08/01/2014","11.365","11.450","11.470","11.191","-4.66%"
"07/01/2014","11.920","11.560","11.930","11.265","2.41%"
"06/01/2014","11.640","11.600","11.690","11.580","-0.43%"
"05/01/2014","11.690","11.810","11.870","11.690","-5.19%"
"04/01/2014","12.330","12.370","12.440","12.330","-1.83%"
"03/01/2014","12.560","12.559","12.580","12.490","1.13%"
"02/01/2014","12.420","12.135","12.440","12.115","-4.75%"
"01/01/2014","13.040","13.060","13.260","13.020","4.57%"
"12/01/2013","12.470","12.415","12.560","12.404","4.44%"
"11/01/2013","11.940","11.880","11.970","11.742","5.52%"
"10/01/2013","11.315","11.240","11.345","11.140","7.15%"
"09/01/2013","10.560","10.505","10.625","10.505","-3.07%"
"08/01/2013","10.895","10.810","10.915","10.800","10.39%"
"07/01/2013","9.870","9.880","9.940","9.870","-2.81%"
"06/01/2013","10.155","10.060","10.155","10.060","15.53%"
"05/01/2013","8.790","8.790","8.790","8.790","4.89%"
"04/01/2013","8.380","8.410","8.449","8.359","-2.44%"
"03/01/2013","8.590","8.530","8.590","8.500","2.14%"
"02/01/2013","8.410","8.530","8.541","8.410","5.10%"
