"Date","Price","Open","High","Low","Change %"
"08/01/2012","0.101","0.098","0.108","0.087","2.02%"
"07/01/2012","0.099","0.100","0.109","0.093","-5.71%"
"06/01/2012","0.105","0.095","0.150","0.090","1.94%"
"05/01/2012","0.103","0.114","0.135","0.070","-12.71%"
"04/01/2012","0.118","0.120","0.140","0.109","-1.67%"
"03/01/2012","0.120","0.115","0.125","0.113","2.56%"
"02/01/2012","0.117","0.132","0.142","0.106","-10.69%"
"01/01/2012","0.131","0.134","0.139","0.128","-2.96%"
"12/01/2011","0.135","0.150","0.150","0.125","-6.25%"
"11/01/2011","0.144","0.118","0.155","0.118","-4.00%"
"10/01/2011","0.150","0.141","0.175","0.136","5.63%"
"09/01/2011","0.142","0.142","0.151","0.125","0.00%"
"08/01/2011","0.142","0.155","0.159","0.110","-9.55%"
"07/01/2011","0.157","0.175","0.179","0.148","-10.29%"
"06/01/2011","0.175","0.180","0.180","0.149","-2.78%"
"05/01/2011","0.180","0.200","0.200","0.169","-10.00%"
"04/01/2011","0.200","0.210","0.216","0.195","-6.98%"
"03/01/2011","0.215","0.250","0.257","0.148","-12.24%"
"02/01/2011","0.245","0.195","0.250","0.195","22.50%"
"01/01/2011","0.200","0.175","0.206","0.168","14.29%"
"12/01/2010","0.175","0.194","0.249","0.174","-10.26%"
"11/01/2010","0.195","0.140","0.217","0.130","34.48%"
"10/01/2010","0.145","0.135","0.150","0.107","3.57%"
"09/01/2010","0.140","0.125","0.165","0.125","5.26%"
"08/01/2010","0.133","0.155","0.157","0.115","-14.19%"
"07/01/2010","0.155","0.155","0.165","0.140","3.33%"
"06/01/2010","0.150","0.163","0.180","0.148","-11.76%"
"05/01/2010","0.170","0.170","0.180","0.147","-1.73%"
"04/01/2010","0.173","0.176","0.185","0.157","-6.49%"
"03/01/2010","0.185","0.160","0.188","0.142","19.35%"
"02/01/2010","0.155","0.160","0.186","0.122","-6.06%"
"01/01/2010","0.165","0.157","0.178","0.129","10.00%"
