Date,ZAR,TRY,IDR,CZK,PLN,HUF
2024-08-09,18.341690063476562,33.532649993896484,15979.0,23.118200302124023,3.957240104675293,362.63800048828125
2024-08-12,18.29450035095215,33.523101806640625,15918.0,23.106399536132812,3.9546799659729004,361.04998779296875
2024-08-13,18.242300033569336,33.453819274902344,15949.099609375,23.0,3.9342339038848877,359.9840087890625
2024-08-14,18.06909942626953,33.509498596191406,15749.0,22.875600814819336,3.896256923675537,357.60198974609375
2024-08-15,18.04829978942871,33.5921516418457,15619.5,22.809900283813477,3.8953609466552734,358.5880126953125
2024-08-16,17.97170066833496,33.638179779052734,15755.0,22.9689998626709,3.904599905014038,360.3380126953125
2024-08-19,17.84984016418457,33.6880989074707,15683.0,22.826400756835938,3.8674259185791016,358.1000061035156
2024-08-20,17.706899642944336,33.7588005065918,15523.0,22.667299270629883,3.844399929046631,355.3389892578125
2024-08-21,17.79400062561035,33.8985595703125,15442.0,22.588300704956055,3.840320110321045,353.1470031738281
2024-08-22,17.819700241088867,33.92499923706055,15484.0,22.459999084472656,3.8343989849090576,351.8399963378906
2024-08-23,18.003509521484375,33.95750045776367,15728.5,22.546199798583984,3.849989891052246,353.8800048828125
2024-08-26,17.740299224853516,34.02239990234375,15377.2001953125,22.3656005859375,3.812619924545288,351.5799865722656
2024-08-27,17.696699142456055,34.025299072265625,15462.599609375,22.40519905090332,3.8338940143585205,352.9460144042969
2024-08-28,17.711790084838867,34.01723098754883,15467.099609375,22.351900100708008,3.8300399780273438,351.31500244140625
2024-08-29,17.82617950439453,34.139400482177734,15440.0,22.51180076599121,3.859800100326538,353.6099853515625
2024-08-30,17.7273006439209,34.07733917236328,15444.7998046875,22.580299377441406,3.86539888381958,354.2330017089844
2024-09-02,17.821699142456055,34.07080078125,15525.0,22.646099090576172,3.8814799785614014,355.4230041503906
2024-09-03,17.79490089416504,33.91339874267578,15520.099609375,22.607999801635742,3.856839895248413,354.510009765625
2024-09-04,17.938899993896484,33.99760055541992,15532.900390625,22.702199935913086,3.872390031814575,356.2590026855469
2024-09-05,17.86823081970215,34.03670120239258,15444.400390625,22.585800170898438,3.8563199043273926,354.5840148925781
2024-09-06,17.692630767822266,33.98500061035156,15417.0,22.515199661254883,3.8530499935150146,353.77801513671875
2024-09-09,17.819599151611328,33.99654006958008,15405.0,22.55900001525879,3.859302043914795,354.9960021972656
2024-09-10,17.863000869750977,34.095699310302734,15456.7998046875,22.67609977722168,3.8705060482025146,359.2959899902344
2024-09-11,17.93720054626465,34.04439926147461,15489.0,22.719999313354492,3.8817460536956787,360.04998779296875
2024-09-12,17.89419937133789,33.99919891357422,15437.0,22.761899948120117,3.891700029373169,359.33099365234375
2024-09-13,17.738800048828125,33.97460174560547,15418.7001953125,22.653400421142578,3.8664469718933105,356.7279968261719
2024-09-16,17.72566032409668,33.95515823364258,15393.0,22.64940071105957,3.859060049057007,356.0899963378906
2024-09-17,17.607999801635742,33.979469299316406,15385.0,22.584199905395508,3.8404500484466553,354.2300109863281
2024-09-18,17.57859992980957,34.06909942626953,15345.0,22.54050064086914,3.8385000228881836,354.489990234375
2024-09-19,17.52829933166504,34.07080078125,15300.2001953125,22.55500030517578,3.840480089187622,354.68798828125
